solute,dG_expt,es_mobley,cav_mobley,disp_mobley,np_mobley,es_SLIC,np_SLIC,SASA,SESV,VdWA,VdWV,tot_area,matched_area,Br1,Br2,Br3,C1,C10,C11,C12,C13,C14,C15,C16,C2,C3,C4,C5,C6,C7,C8,C9,Cl1,Cl2,Cl3,Cl4,Cl5,F1,F2,F3,F4,F5,F6,H1,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H2,H20,H21,H22,H3,H4,H5,H6,H7,H8,H9,I1,I2,N1,N2,O1,O2,O3,O4,O5,O6,P1,S1,S2,Br1_type,Br2_type,Br3_type,C1_type,C10_type,C11_type,C12_type,C13_type,C14_type,C15_type,C16_type,C2_type,C3_type,C4_type,C5_type,C6_type,C7_type,C8_type,C9_type,Cl1_type,Cl2_type,Cl3_type,Cl4_type,Cl5_type,F1_type,F2_type,F3_type,F4_type,F5_type,F6_type,H1_type,H10_type,H11_type,H12_type,H13_type,H14_type,H15_type,H16_type,H17_type,H18_type,H19_type,H2_type,H20_type,H21_type,H22_type,H3_type,H4_type,H5_type,H6_type,H7_type,H8_type,H9_type,I1_type,I2_type,N1_type,N2_type,O1_type,O2_type,O3_type,O4_type,O5_type,O6_type,P1_type,S1_type,S2_type,n_amine,n_amide,n_nitro,n_other,o_carbonyl,o_ester,o_nitro,o_hydroxyl,fluorine,h_hydroxyl,h_amine,h_other,num_acceptor,num_donor
22_dimethylbutane,2.51,0.01,16.05,-13.53,2.52,-0.04,2.39,303.6,143.5,162.7,130.1,146.719,69.059,0,0,0,0.114725467,0,0,0,0,0,0,0,0.091355464,0.067985462,0.091355464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40791277,0.286813667,0.403663679,0.412161862,0.322930943,0.414286407,0,0,0,0,0,0.705349165,0,0,0,0.395165496,0.28044003,0.384542768,0.365421857,0.397290042,0.39304095,0.465275504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22_dimethylpentane,2.88,0.01,17.97,-15.08,2.89,-0.04,2.46,336.4,165.9,186.2,149.9,167.076,75.694,0,0,0,0.101533754,0,0,0,0,0,0,0,0.094911988,0.092704732,0.072839432,0.030901577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54298486,0.529741327,0.496632494,0.483388961,0.264870663,0.183202209,0.227347319,0.27149243,0,0,0,0.726187069,0,0,0,0.584922715,0.315637541,0.337710096,0.280321452,0.392891484,0.467938172,0.357575396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22_dimethylpropane,2.51,0.01,14.88,-12.29,2.59,-0.03,2.34,280.2,123.2,145.3,111.9,131.491,63.09,0,0,0,0.068777984,0,0,0,0,0,0,0,0.068777984,0.068777984,0.068777984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398078634,0.441846442,0.416836266,0.418920447,0,0,0,0,0,0,0,0.362647551,0,0,0,0.481445887,0.418920447,0.466856618,0.400162815,0.446014804,0.400162815,0.485614249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
222_trifluoroethanol,-4.31,-6.05,11.46,-9.36,2.1,-9.26,2.22,229.2,79.2,103.2,73.1,97.292,67.278,0,0,0,0.091105503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601585541,0.643522994,0.604477779,0,0,0,0.358637534,0,0,0,0,0,0,0,0,0,0,0.344176343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607370017,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,1
224_trimethylpentane,2.89,0.02,19.22,-16.31,2.91,-0.04,2.49,349.4,183.1,197.6,165.8,177.014,79.32,0,0,0,0.082570827,0,0,0,0,0,0,0,0.098192335,0.071412607,0.071412607,0.073644251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350368104,0.473108522,0.223164397,0.386074407,0.249944125,0.412854135,0.479803454,0.294577005,0.247712481,0.292345361,0,0.497656606,0,0,0,0.165141654,0.468645234,0.475340166,0.577995789,0.412854135,0.412854135,0.457487015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
225_trimethylhexane,2.93,0,21.16,-18.3,2.86,-0.05,2.57,384.2,207.7,223.2,186.9,198.313,81.236,0,0,0,0.119618605,0,0,0,0,0,0,0,0.122059801,0.104971429,0.107412625,0.078118273,0.029294352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47847442,0.344208639,0.312473091,0.385708971,0.410120932,0.471150832,0.44185648,0.180648506,0.168442525,0.126942193,0.131824585,0.317355483,0.544386713,0,0,0.649358142,0.317355483,0.532180733,0.529739537,0.449180068,0.327120267,0.388150167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,h,h,h,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23_dimethylbuta_13_diene,0.4,-1.11,14.97,-12.17,2.8,-1.43,2.36,291.2,122.4,146.4,113.4,137.059,81.585,0,0,0,0.354470172,0,0,0,0,0,0,0,0.352790219,0.075597904,0.075597904,0.105837066,0.105837066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475426819,0.450227517,0,0,0,0,0,0,0,0,0,0.283912128,0,0,0,0.443507704,0.346070405,0.445187657,0.423348263,0.403188821,0.438467843,0.409908635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
23_dimethylbutane,2.34,0.01,16.31,-13.63,2.68,-0.04,2.39,305.1,143.8,163.5,130.4,147.614,69.605,0,0,0,0.103916184,0,0,0,0,0,0,0,0.101795446,0.101795446,0.103916184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250247137,0.322352245,0.530184613,0.481407629,0.349921845,0.324472983,0,0,0,0,0,0.468683198,0,0,0,0.337197414,0.525943136,0.30114486,0.487769844,0.311748553,0.322352245,0.587444551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23_dimethylnaphthalene,-2.78,-4.43,20.99,-19.15,1.84,-4.36,2.57,383.3,189.1,209.8,175.9,197.279,106.387,0,0,0,0.224376653,0.063047985,0.116824208,0.085300215,0,0,0,0,0.224376653,0.224376653,0.224376653,0.211396186,0.165037373,0.077882805,0.077882805,0.0741741,0,0,0,0,0,0,0,0,0,0,0,0.624916794,0.498820824,0.296696401,0.571140572,0,0,0,0,0,0,0,0.554451399,0,0,0,0.480277299,0.478422946,0.331929098,0.307822516,0.554451399,0.487694709,0.385705321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
23_dimethylpentane,2.52,0,17.9,-15.24,2.66,-0.04,2.45,331.9,164.7,183.4,149.3,164.813,77.067,0,0,0,0.11334409,0,0,0,0,0,0,0,0.079127006,0.102651252,0.098374116,0.002138568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680064541,0.374249354,0.305815187,0.521810529,0.139006903,0.228826748,0.2651824,0.282290942,0,0,0,0.325062296,0,0,0,0.485454877,0.367833651,0.570997587,0.399912167,0.553889045,0.49187058,0.365695083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23_dimethylphenol,-6.16,-6.49,17.33,-15.51,1.82,-8.02,2.43,322.6,143.8,166.8,133.5,157.227,86.986,0,0,0,0.218707229,0,0,0,0,0,0,0,0.175327283,0.222322224,0.07229991,0.083144897,0.093989883,0.119294852,0.097604879,0,0,0,0,0,0,0,0,0,0,0,0,0.576591785,0,0,0,0,0,0,0,0,0,0,0.428376969,0,0,0,0.545864323,0.244012197,0.473564413,0.516944359,0.493446888,0.544056825,0.271124664,0,0,0,0,0.647084197,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
23_dimethylpyridine,-4.82,-4.79,16.06,-14.54,1.52,-5.09,2.4,309.3,132.2,155.5,123.2,147.723,83.553,0,0,0,0.222769954,0,0,0,0,0,0,0,0.175033536,0.258130265,0.068952605,0.088400776,0.099008869,0.130833148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480900219,0,0,0,0,0,0,0,0,0,0,0.373051273,0,0,0,0.648861693,0.480900219,0.281114466,0.516260529,0.254594234,0.541012746,0.583445119,0,0,0.335922947,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0
234_trimethylpentane,2.56,0.01,19.34,-16.49,2.85,-0.05,2.5,351.7,186.1,201.4,168.6,178.755,76.604,0,0,0,0.08633929,0,0,0,0,0,0,0,0.109674234,0.109674234,0.08633929,0.077005313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326689207,0.417695486,0.422362475,0.555371652,0.282352814,0.35002415,0.284686309,0.144676649,0.161011109,0.191346535,0,0.480699833,0,0,0,0.417695486,0.476032844,0.366358611,0.553038157,0.546037674,0.385026565,0.462031878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24_dimethylpentan_3_one,-2.74,-5.13,18.27,-15.61,2.66,-5.26,2.48,343.7,169.4,192.4,150.3,171.133,80.276,0,0,0,0,0,0,0,0,0,0,0,0.083140503,0.085272311,0.083140503,0.083140503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419966129,0.483920362,0.541479172,0.409307091,0.176940044,0.2195762,0,0,0,0,0,0.569192673,0,0,0,0.541479172,0.38159359,0.441284207,0.530820133,0.503106632,0.449811438,0.422097937,0,0,0,0,0.50523844,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
24_dimethylpentane,2.83,0,18.31,-15.42,2.89,-0.04,2.44,327.8,161.5,180,146.3,162.006,73.961,0,0,0,0.083236138,0,0,0,0,0,0,0,0.109521234,0.083236138,0.085426563,0.002190425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576081692,0.582652966,0.321992428,0.571700842,0.291326483,0.280374359,0.468750882,0.24313714,0,0,0,0.525701924,0,0,0,0.124854207,0.543225321,0.247517989,0.527892349,0.175233975,0.387705169,0.429323238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24_dimethylphenol,-6.01,-6.48,17.57,-15.64,1.93,-8,2.45,330,146.3,171.3,135.3,160.895,89.269,0,0,0,0.212678645,0,0,0,0,0,0,0,0.21808573,0.165817249,0.082908624,0.082908624,0.093722793,0.111746407,0.118955853,0,0,0,0,0,0,0,0,0,0,0,0,0.446985628,0,0,0,0,0,0,0,0,0,0,0.544313143,0,0,0,0.216283368,0.506463554,0.430764375,0.60379107,0.492044663,0.533498975,0.459602158,0,0,0,0,0.648850105,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
24_dimethylpyridine,-4.86,-4.94,16.94,-15.18,1.76,-5.15,2.42,316.5,134.4,159.8,124.8,151.32,87.279,0,0,0,0.204582546,0,0,0,0,0,0,0,0.156037535,0.251393806,0.076285017,0.09188877,0.104025023,0.104025023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388360087,0,0,0,0,0,0,0,0,0,0,0.265263809,0,0,0,0.650156395,0.501053862,0.416100093,0.566936376,0.462911353,0.523592617,0.617215138,0,0,0.334613825,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0
25_dimethylphenol,-5.91,-5.97,17.22,-15.64,1.58,-6.27,2.45,330,146,171,135.2,160.852,87.403,0,0,0,0.174833129,0,0,0,0,0,0,0,0.180354175,0.211640104,0.075454298,0.077294647,0.110420924,0.121463016,0.112261272,0,0,0,0,0,0,0,0,0,0,0,0,0.438002998,0,0,0,0,0,0,0,0,0,0,0.371750443,0,0,0,0.454566136,0.436162649,0.557625665,0.522659039,0.436162649,0.533701132,0.489532762,0,0,0,0,0.668046589,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
25_dimethylpyridine,-4.72,-4.76,16.68,-14.75,1.93,-5.04,2.42,317.4,134.9,160.4,125.2,151.462,79.841,0,0,0,0.17642522,0,0,0,0,0,0,0,0.189704538,0.239027718,0.083469997,0.104337496,0.10244045,0.12330795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400276575,0,0,0,0,0,0,0,0,0,0,0.417349983,0,0,0,0.442011573,0.47615839,0.407864756,0.502717025,0.565319523,0.565319523,0.502717025,0,0,0.371820894,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0
25_dimethyltetrahydrofuran,-2.92,-3.52,15.4,-13.77,1.63,-3.03,2.41,313.1,139,163.9,124.6,149.239,67.21,0,0,0,0.04440976,0,0,0,0,0,0,0,0.024425368,0.004440976,0.004440976,0.097701473,0.102142449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301986371,0.40412882,0.586208838,0.719438119,0,0,0,0,0,0,0,0.548460542,0,0,0,0.417451748,0.592870302,0.204284898,0.226489778,0.619516158,0.501830293,0.599531766,0,0,0,0,0.175418554,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
26_dimethylaniline,-5.21,-6.51,17.43,-15.79,1.64,-6.92,2.45,329,148,171.3,137.3,161.193,89.232,0,0,0,0.216773803,0,0,0,0,0,0,0,0.177031939,0.213160906,0.084903073,0.083096625,0.084903073,0.11019335,0.119225592,0,0,0,0,0,0,0,0,0,0,0,0,0.57264413,0,0,0,0,0,0,0,0,0,0,0.370321914,0,0,0,0.419096019,0.406450881,0.545547405,0.460644332,0.525676473,0.541934508,0.442579848,0,0,0.552773198,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
26_dimethylnaphthalene,-2.63,-4.42,21.49,-19.72,1.77,-4.36,2.59,391.7,190.4,213.9,176.7,200.968,102.406,0,0,0,0.23745804,0.074573599,0.127560104,0.104010546,0,0,0,0,0.23745804,0.225683261,0.202133703,0.190358924,0.117747788,0.082423452,0.082423452,0.080460989,0,0,0,0,0,0,0,0,0,0,0,0.508277952,0.567151847,0.559301994,0.573039236,0,0,0,0,0,0,0,0.484728395,0,0,0,0.439591743,0.416042185,0.317919028,0.266894987,0.518090268,0.470991153,0.616213425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26_dimethylphenol,-5.26,-5.78,17.36,-15.67,1.69,-6.33,2.44,327.3,145.8,169.9,135.1,159.719,87.093,0,0,0,0.220066825,0,0,0,0,0,0,0,0.179721241,0.216399045,0.075189499,0.08435895,0.099030071,0.108199522,0.121036754,0,0,0,0,0,0,0,0,0,0,0,0,0.581343196,0,0,0,0,0,0,0,0,0,0,0.377781383,0,0,0,0.427296419,0.419960858,0.563004294,0.467642003,0.515323149,0.542831502,0.452970882,0,0,0,0,0.506153698,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
26_dimethylpyridine,-4.59,-5.15,16.41,-14.62,1.79,-4.88,2.42,319.7,134.9,160.9,125.4,152.6,86.833,0,0,0,0.221431944,0,0,0,0,0,0,0,0.172224845,0.202100584,0.096656801,0.087869819,0.114230765,0.108958576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57818341,0,0,0,0,0,0,0,0,0,0,0.404201168,0,0,0,0.458680456,0.557094653,0.530733707,0.520189329,0.414745546,0.583455599,0.562366842,0,0,0.186284016,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
3_acetylpyridine,-8.26,-8.04,16.7,-15.76,0.94,-9.81,2.4,309.5,132.7,156.1,124,148.022,88.578,0,0,0,0.21055761,0,0,0,0,0,0,0,0.192175597,0.242308361,0.152069385,0.066843686,0.142042832,0.115305358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472919077,0,0,0,0,0,0,0,0,0,0,0.364298088,0,0,0,0.613290817,0.284085665,0.447852695,0.472919077,0.554802592,0,0,0,0,0.45955034,0,0.538091671,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,0,0,0,0,n-sp2,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0
3_chloroaniline,-5.82,-6.41,15.38,-14.34,1.04,-8.18,2.36,292.3,119.7,143.5,112,136.818,85.399,0,0,0,0.192252368,0,0,0,0,0,0,0,0.195456574,0.181037647,0.176231338,0.07850305,0.072094638,0,0,0,0.842706214,0,0,0,0,0,0,0,0,0,0,0.525489807,0,0,0,0,0,0,0,0,0,0,0.461405684,0,0,0,0.438976241,0.390913149,0,0,0,0,0,0,0,0.762601061,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
3_chlorophenol,-6.62,-6.38,15.52,-14.42,1.1,-8.08,2.36,289,117.1,141.2,109.5,134.591,83.607,0,0,0,0.193176648,0,0,0,0,0,0,0,0.198006064,0.18190801,0.178688399,0.093368713,0.072441243,0,0,0,0.84675764,0,0,0,0,0,0,0,0,0,0,0.529625976,0,0,0,0,0,0,0,0,0,0,0.492600452,0,0,0,0.441086679,0.407280766,0,0,0,0,0,0,0,0,0,0.717973208,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
3_chloroprop_1_ene,-0.57,-1.48,11.87,-9.51,2.36,-2.14,2.24,239.5,81,107.2,75.3,102.126,67.23,0,0,0,0.370649174,0,0,0,0,0,0,0,0.115448104,0.110890942,0,0,0,0,0,0,0.835479697,0,0,0,0,0,0,0,0,0,0,0.56660714,0,0,0,0,0,0,0,0,0,0,0.472425792,0,0,0,0.428373226,0.344825257,0.247605801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,0,0,0,0,0,0,cl,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3_chloropyridine,-4.01,-3.78,13.97,-12.69,1.28,-4.75,2.31,269.9,104.8,127.9,98.7,122.68,80.549,0,0,0,0.191904058,0,0,0,0,0,0,0,0.172104433,0.220841972,0.202565395,0.068537164,0,0,0,0,0.81026158,0,0,0,0,0,0,0,0,0,0,0.429499559,0,0,0,0,0,0,0,0,0,0,0.421884319,0,0,0,0.558958646,0.517836348,0,0,0,0,0,0,0,0.418838223,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,cl,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,0,0,0,0,0,0,0,n-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
