n_decane,460.774,233.201,3.160,3.430,0.01,3.42
n_heptane,362.561,167.392,2.670,3.200,0.01,3.19
n_heptylamine,373.095,173.862,-3.790,-2.720,-4.89,2.17
n_hexane,329.228,145.244,2.480,3.050,0.01,3.04
n_hexyl_acetate,421.233,195.651,-2.260,-2.970,-5.49,2.52
n_hexylamine,340.567,151.977,-3.950,-2.540,-4.88,2.34
n_hexylbenzene,451.218,228.988,-0.040,0.240,-2.71,2.95
N_methyl_N__222_trifluoroethyl__aniline,374.408,187.426,-1.920,-3.690,-6.24,2.55
N_methylacetamide,251.548,86.841,-10.000,-8.390,-9.93,1.54
N_methylaniline,305.683,126.221,-4.690,-5.740,-7.10,1.36
N_methylmorpholine,286.524,121.344,-6.320,-5.870,-6.46,0.59
N_methylpiperazine,289.214,123.819,-7.770,-8.300,-8.40,0.10
N_methylpiperidine,297.754,137.160,-3.880,-3.210,-4.18,0.97
n_nonane,427.593,211.121,3.130,3.320,0.01,3.31
n_octane,395.034,189.238,2.880,3.130,0.01,3.12
n_octylamine,406.385,196.009,-3.650,-2.380,-5.12,2.74
n_pentane,296.720,123.377,2.320,2.670,0.01,2.66
n_pentyl_acetate,387.957,173.529,-2.510,-2.830,-5.40,2.57
n_pentyl_propanoate,421.252,195.706,-2.110,-3.360,-5.96,2.60
n_pentylamine,307.291,129.854,-4.090,-2.990,-5.12,2.13
n_pentylbenzene,419.552,207.358,-0.230,0.050,-2.75,2.80
n_pentylcyclopentane,418.209,217.059,2.550,2.390,0.00,2.39
n_propanethiol,254.233,93.823,-1.060,-0.310,-2.41,2.10
n_propyl_acetate,322.848,129.705,-2.790,-3.330,-5.30,1.97
n_propyl_butyrate,388.756,173.833,-2.280,-2.880,-5.35,2.47
n_propyl_formate,281.647,107.090,-2.480,-3.500,-5.03,1.53
n_propyl_propanoate,356.157,151.924,-2.440,-2.950,-5.45,2.50
n_propylamine,242.278,86.101,-4.390,-3.050,-4.83,1.78
n_propylbenzene,354.110,163.574,-0.530,0.010,-2.72,2.73
n_propylcyclopentane,353.304,173.337,2.130,2.150,0.00,2.15
naphthalene,326.423,146.735,-2.400,-3.340,-4.51,1.17
nitrobenzene,292.539,120.138,-4.120,-3.400,-3.63,0.23
nitroethane,234.729,80.088,-3.710,-1.730,-2.47,0.74
nitromethane,198.649,56.646,-4.020,-2.030,-2.53,0.50
NN_dimethyl_p_methylbenzamide,399.564,194.464,-9.760,-7.510,-9.10,1.59
NN_dimethyl_p_nitrobenzamide,402.915,196.513,-11.950,-8.560,-9.24,0.68
NN_dimethylaniline,332.201,148.956,-3.450,-4.700,-6.13,1.43
NN_dimethylbenzamide,367.733,172.683,-9.290,-7.980,-9.17,1.19
NN_dimethylformamide,244.510,86.354,-7.810,-6.860,-8.13,1.27
non_1_ene,417.513,200.881,2.060,2.910,-0.33,3.24
nonan_1_ol,435.797,215.409,-3.880,-2.540,-5.10,2.56
nonan_2_one,428.562,210.249,-2.490,-2.510,-5.29,2.78
nonan_5_one,429.166,210.481,-2.640,-2.340,-5.20,2.86
nonanal,427.320,210.058,-2.070,-2.510,-5.09,2.58
o_cresol,297.343,124.529,-5.870,-5.090,-6.55,1.46
o_toluidine,299.814,126.898,-5.530,-5.370,-6.81,1.44
o_xylene,313.944,139.274,-0.900,-0.520,-2.75,2.23
oct_1_ene,384.093,178.882,1.920,2.770,-0.33,3.10
oct_1_yne,374.899,169.971,0.710,2.460,-0.83,3.29
octan_1_ol,402.221,193.212,-4.090,-2.650,-5.13,2.48
octan_2_one,396.036,188.315,-2.880,-2.300,-5.31,3.01
octanal,394.198,187.959,-2.290,-2.570,-5.12,2.55
p_cresol,299.990,124.662,-6.130,-5.360,-6.95,1.59
p_dibromobenzene,312.883,132.712,-2.300,-0.010,-1.70,1.69
p_toluidine,303.388,127.201,-5.570,-5.560,-6.91,1.35
p_xylene,323.599,140.573,-0.800,-0.670,-2.71,2.04
pent_1_ene,285.851,112.941,1.680,2.440,-0.34,2.78
pent_1_yne,277.410,104.361,0.010,1.930,-0.81,2.74
penta_14_diene,274.471,102.307,0.930,2.180,-0.70,2.88
pentachloroethane,294.600,129.109,-1.390,0.310,-1.13,1.44
pentan_1_ol,303.918,127.359,-4.570,-3.140,-5.13,1.99
pentan_2_ol,301.983,128.351,-4.390,-2.870,-5.19,2.32
pentan_2_one,297.994,122.593,-3.520,-3.290,-5.25,1.96
pentan_3_ol,300.720,128.407,-4.350,-2.950,-4.89,1.94
pentan_3_one,298.452,122.761,-3.410,-2.940,-5.23,2.29
pentanal,295.918,122.107,-3.030,-2.960,-5.08,2.12
pentanenitrile,298.769,121.055,-3.520,-1.240,-3.56,2.32
pentanoic_acid,306.471,128.608,-6.160,-5.370,-7.01,1.64
phenanthrene,389.444,195.773,-3.880,-5.150,-6.00,0.85
phenol,267.327,102.855,-6.610,-5.670,-7.01,1.34
phenyl_formate,307.087,127.929,-3.820,-4.830,-6.26,1.43
phenyl_methyl_sulfide,318.718,137.101,-2.730,-1.210,-3.14,1.93
phenyl_trifluoroethyl_ether,362.275,162.913,-1.290,-2.930,-5.49,2.56
piperazine,258.030,101.367,-7.400,-8.340,-8.72,0.38
piperidine,274.119,115.641,-5.110,-3.460,-4.68,1.22
prop_2_en_1_ol,226.017,72.606,-5.030,-3.230,-5.18,1.95
propan_1_ol,238.880,83.585,-4.850,-3.120,-5.10,1.98
propan_2_ol,238.428,84.677,-4.740,-3.280,-5.29,2.01
propane,231.631,79.579,1.960,2.560,0.00,2.56
propanenitrile,233.643,77.219,-3.840,-1.270,-3.61,2.34
propanoic_acid,240.340,84.483,-6.460,-6.410,-7.64,1.23
propanone,232.300,78.577,-3.800,-3.360,-5.31,1.95
propene,218.680,68.630,1.320,2.440,-0.37,2.81
propionaldehyde,230.746,78.300,-3.430,-3.080,-5.06,1.98
propyne,208.060,60.270,-0.480,1.790,-0.87,2.66
pyrene,405.144,213.406,-4.520,-6.620,-7.03,0.41
pyridine,247.869,90.552,-4.690,-3.450,-4.75,1.30
pyrrole,226.260,75.336,-4.780,-3.870,-5.16,1.29
pyrrolidine,248.655,93.635,-5.480,-3.910,-4.89,0.98
quinoline,319.167,140.663,-5.720,-4.870,-5.70,0.83
sec_butylbenzene,370.653,184.533,-0.450,0.040,-2.72,2.76
styrene,308.247,129.638,-1.240,-1.320,-3.34,2.02
teflurane,253.626,97.052,0.500,0.460,-1.99,2.45
tert_butylbenzene,361.132,182.401,-0.440,-0.420,-2.98,2.56
tetrachloroethene,270.591,104.165,0.100,1.410,-0.09,1.50
tetrachloromethane,250.128,93.094,0.080,1.410,-0.13,1.54
tetrafluoromethane,198.235,59.145,3.120,2.420,-0.38,2.80
tetrahydrofuran,246.887,91.620,-3.470,-2.070,-3.30,1.23
tetrahydropyran,271.929,113.219,-3.120,-1.780,-2.80,1.02
thiophene,237.333,83.480,-1.420,-0.340,-1.88,1.54
thiophenol,282.764,113.256,-2.550,-1.430,-3.26,1.83
toluene,290.913,118.760,-0.890,-0.710,-2.70,1.99
trans_14_dimethylcyclohexane,341.827,172.635,2.110,2.050,0.01,2.04
triacetyl_glycerol,401.096,227.780,-8.840,-13.280,-13.80,0.52
tribromomethane,245.072,86.912,-2.130,0.880,-0.70,1.58
trichloroethene,249.538,89.027,-0.440,0.990,-0.82,1.81
trichloromethane,227.017,75.807,-1.080,0.320,-1.23,1.55
triethyl_phosphate,429.470,203.713,-7.540,-10.020,-11.90,1.88
triethylamine,330.934,150.491,-3.220,-1.830,-4.28,2.45
trimethoxy_methane,296.654,118.556,-4.420,-4.060,-5.97,1.91
trimethoxymethylbenzene,399.062,207.729,-4.040,-5.830,-7.42,1.59
trimethyl_phosphate,316.467,133.022,-8.700,-10.560,-11.30,0.74
trimethylamine,239.355,85.588,-3.200,-2.320,-4.15,1.83
undecan_2_one,495.159,254.513,-2.150,-2.120,-5.26,3.14
Z_12_dichloroethene,224.929,73.876,-1.170,0.310,-1.72,2.03
Z_pent_2_ene,279.850,111.941,1.310,2.550,-0.42,2.97
Li,68.985,3.513,-126.400,,,
Na,88.881,8.369,-101.300,,,
K,110.742,16.167,-84.100,,,
Rb,118.283,19.439,-78.600,,,
Cs,130.123,25.165,-73.100,,,
F,155.596,39.844,-102.500,,,
Cl,173.151,51.767,-72.700,,,
Br,181.401,57.862,-66.400,,,
I,204.210,76.305,-58.100,,,
