n_hexylamine,-3.95,340.567,151.977,-2.54,-4.88,2.34
n_hexylbenzene,-0.04,451.218,228.988,0.24,-2.71,2.95
N_methyl_N__222_trifluoroethyl__aniline,-1.92,374.408,187.426,-3.69,-6.24,2.55
N_methylacetamide,-10,251.548,86.841,-8.39,-9.93,1.54
N_methylaniline,-4.69,305.683,126.221,-5.74,-7.1,1.36
N_methylmorpholine,-6.32,286.524,121.344,-5.87,-6.46,0.59
N_methylpiperazine,-7.77,289.214,123.819,-8.3,-8.4,0.1
N_methylpiperidine,-3.88,297.754,137.16,-3.21,-4.18,0.97
n_nonane,3.13,427.593,211.121,3.32,0.01,3.31
n_octane,2.88,395.034,189.238,3.13,0.01,3.12
n_octylamine,-3.65,406.385,196.009,-2.38,-5.12,2.74
n_pentane,2.32,296.72,123.377,2.67,0.01,2.66
n_pentyl_acetate,-2.51,387.957,173.529,-2.83,-5.4,2.57
n_pentyl_propanoate,-2.11,421.252,195.706,-3.36,-5.96,2.6
n_pentylamine,-4.09,307.291,129.854,-2.99,-5.12,2.13
n_pentylbenzene,-0.23,419.552,207.358,0.05,-2.75,2.8
n_pentylcyclopentane,2.55,418.209,217.059,2.39,0,2.39
n_propanethiol,-1.06,254.233,93.823,-0.31,-2.41,2.1
n_propyl_acetate,-2.79,322.848,129.705,-3.33,-5.3,1.97
n_propyl_butyrate,-2.28,388.756,173.833,-2.88,-5.35,2.47
n_propyl_formate,-2.48,281.647,107.09,-3.5,-5.03,1.53
n_propyl_propanoate,-2.44,356.157,151.924,-2.95,-5.45,2.5
n_propylamine,-4.39,242.278,86.101,-3.05,-4.83,1.78
n_propylbenzene,-0.53,354.11,163.574,0.01,-2.72,2.73
n_propylcyclopentane,2.13,353.304,173.337,2.15,0,2.15
naphthalene,-2.4,326.423,146.735,-3.34,-4.51,1.17
nitrobenzene,-4.12,292.539,120.138,-3.4,-3.63,0.23
nitroethane,-3.71,234.729,80.088,-1.73,-2.47,0.74
nitromethane,-4.02,198.649,56.646,-2.03,-2.53,0.5
NN_dimethyl_p_methylbenzamide,-9.76,399.564,194.464,-7.51,-9.1,1.59
NN_dimethyl_p_nitrobenzamide,-11.95,402.915,196.513,-8.56,-9.24,0.68
NN_dimethylaniline,-3.45,332.201,148.956,-4.7,-6.13,1.43
NN_dimethylbenzamide,-9.29,367.733,172.683,-7.98,-9.17,1.19
NN_dimethylformamide,-7.81,244.51,86.354,-6.86,-8.13,1.27
non_1_ene,2.06,417.513,200.881,2.91,-0.33,3.24
nonan_1_ol,-3.88,435.797,215.409,-2.54,-5.1,2.56
nonan_2_one,-2.49,428.562,210.249,-2.51,-5.29,2.78
nonan_5_one,-2.64,429.166,210.481,-2.34,-5.2,2.86
nonanal,-2.07,427.32,210.058,-2.51,-5.09,2.58
o_cresol,-5.87,297.343,124.529,-5.09,-6.55,1.46
o_toluidine,-5.53,299.814,126.898,-5.37,-6.81,1.44
o_xylene,-0.9,313.944,139.274,-0.52,-2.75,2.23
oct_1_ene,1.92,384.093,178.882,2.77,-0.33,3.1
oct_1_yne,0.71,374.899,169.971,2.46,-0.83,3.29
octan_1_ol,-4.09,402.221,193.212,-2.65,-5.13,2.48
octan_2_one,-2.88,396.036,188.315,-2.3,-5.31,3.01
octanal,-2.29,394.198,187.959,-2.57,-5.12,2.55
p_cresol,-6.13,299.99,124.662,-5.36,-6.95,1.59
p_dibromobenzene,-2.3,312.883,132.712,-0.01,-1.7,1.69
p_toluidine,-5.57,303.388,127.201,-5.56,-6.91,1.35
p_xylene,-0.8,323.599,140.573,-0.67,-2.71,2.04
pent_1_ene,1.68,285.851,112.941,2.44,-0.34,2.78
pent_1_yne,0.01,277.41,104.361,1.93,-0.81,2.74
penta_14_diene,0.93,274.471,102.307,2.18,-0.7,2.88
pentachloroethane,-1.39,294.6,129.109,0.31,-1.13,1.44
pentan_1_ol,-4.57,303.918,127.359,-3.14,-5.13,1.99
pentan_2_ol,-4.39,301.983,128.351,-2.87,-5.19,2.32
pentan_2_one,-3.52,297.994,122.593,-3.29,-5.25,1.96
pentan_3_ol,-4.35,300.72,128.407,-2.95,-4.89,1.94
pentan_3_one,-3.41,298.452,122.761,-2.94,-5.23,2.29
pentanal,-3.03,295.918,122.107,-2.96,-5.08,2.12
pentanenitrile,-3.52,298.769,121.055,-1.24,-3.56,2.32
pentanoic_acid,-6.16,306.471,128.608,-5.37,-7.01,1.64
phenanthrene,-3.88,389.444,195.773,-5.15,-6,0.85
phenol,-6.61,267.327,102.855,-5.67,-7.01,1.34
phenyl_formate,-3.82,307.087,127.929,-4.83,-6.26,1.43
phenyl_methyl_sulfide,-2.73,318.718,137.101,-1.21,-3.14,1.93
phenyl_trifluoroethyl_ether,-1.29,362.275,162.913,-2.93,-5.49,2.56
piperazine,-7.4,258.03,101.367,-8.34,-8.72,0.38
piperidine,-5.11,274.119,115.641,-3.46,-4.68,1.22
prop_2_en_1_ol,-5.03,226.017,72.606,-3.23,-5.18,1.95
propan_1_ol,-4.85,238.88,83.585,-3.12,-5.1,1.98
propan_2_ol,-4.74,238.428,84.677,-3.28,-5.29,2.01
propane,1.96,231.631,79.579,2.56,0,2.56
propanenitrile,-3.84,233.643,77.219,-1.27,-3.61,2.34
propanoic_acid,-6.46,240.34,84.483,-6.41,-7.64,1.23
propanone,-3.8,232.3,78.577,-3.36,-5.31,1.95
propene,1.32,218.68,68.63,2.44,-0.37,2.81
propionaldehyde,-3.43,230.746,78.3,-3.08,-5.06,1.98
propyne,-0.48,208.06,60.27,1.79,-0.87,2.66
pyrene,-4.52,405.144,213.406,-6.62,-7.03,0.41
pyridine,-4.69,247.869,90.552,-3.45,-4.75,1.3
pyrrole,-4.78,226.26,75.336,-3.87,-5.16,1.29
pyrrolidine,-5.48,248.655,93.635,-3.91,-4.89,0.98
quinoline,-5.72,319.167,140.663,-4.87,-5.7,0.83
sec_butylbenzene,-0.45,370.653,184.533,0.04,-2.72,2.76
styrene,-1.24,308.247,129.638,-1.32,-3.34,2.02
teflurane,0.5,253.626,97.052,0.46,-1.99,2.45
tert_butylbenzene,-0.44,361.132,182.401,-0.42,-2.98,2.56
tetrachloroethene,0.1,270.591,104.165,1.41,-0.09,1.5
tetrachloromethane,0.08,250.128,93.094,1.41,-0.13,1.54
tetrafluoromethane,3.12,198.235,59.145,2.42,-0.38,2.8
tetrahydrofuran,-3.47,246.887,91.62,-2.07,-3.3,1.23
tetrahydropyran,-3.12,271.929,113.219,-1.78,-2.8,1.02
thiophene,-1.42,237.333,83.48,-0.34,-1.88,1.54
thiophenol,-2.55,282.764,113.256,-1.43,-3.26,1.83
toluene,-0.89,290.913,118.76,-0.71,-2.7,1.99
trans_14_dimethylcyclohexane,2.11,341.827,172.635,2.05,0.01,2.04
triacetyl_glycerol,-8.84,401.096,227.78,-13.28,-13.8,0.52
tribromomethane,-2.13,245.072,86.912,0.88,-0.7,1.58
trichloroethene,-0.44,249.538,89.027,0.99,-0.82,1.81
trichloromethane,-1.08,227.017,75.807,0.32,-1.23,1.55
triethyl_phosphate,-7.54,429.47,203.713,-10.02,-11.9,1.88
triethylamine,-3.22,330.934,150.491,-1.83,-4.28,2.45
trimethoxy_methane,-4.42,296.654,118.556,-4.06,-5.97,1.91
trimethoxymethylbenzene,-4.04,399.062,207.729,-5.83,-7.42,1.59
trimethyl_phosphate,-8.7,316.467,133.022,-10.56,-11.3,0.74
trimethylamine,-3.2,239.355,85.588,-2.32,-4.15,1.83
undecan_2_one,-2.15,495.159,254.513,-2.12,-5.26,3.14
Z_12_dichloroethene,-1.17,224.929,73.876,0.31,-1.72,2.03
Z_pent_2_ene,1.31,279.85,111.941,2.55,-0.42,2.97
Li,-126.4,68.985,3.513,0,0,0
Na,-101.3,88.881,8.369,0,0,0
K,-84.1,110.742,16.167,0,0,0
Rb,-78.6,118.283,19.439,0,0,0
Cs,-73.1,130.123,25.165,0,0,0
F,-102.5,155.596,39.844,0,0,0
Cl,-72.7,173.151,51.767,0,0,0
Br,-66.4,181.401,57.862,0,0,0
I,-58.1,204.21,76.305,0,0,0
